CustomerID,ProdTaken,Age,Company Invited,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,insurance,TypeofContact
200201,0,49,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Married,2,1,2,0,1,Manager,21804,0,Company Invited
200202,0,,Company Invited,1,16,Small Business,Male,2,3,Basic,3,Married,2,1,3,1,0,Executive,,0,Company Invited
200203,0,40,Self Enquiry,1,25,Small Business,Male,2,3,Deluxe,3,Divorced,1,1,2,1,1,Manager,17741,0,Self Enquiry
200204,1,38,Self Enquiry,1,35,Small Business,Male,3,3,Deluxe,5,Divorced,1,1,3,0,1,Manager,21673,1,Self Enquiry
200205,1,29,Self Enquiry,3,33,Small Business,Female,2,3,Standard,3,Divorced,2,0,3,1,1,Senior Manager,22639,1,Self Enquiry
200206,0,22,Self Enquiry,1,11,Salaried,Male,2,2,Basic,4,Married,2,1,4,0,0,Executive,17328,0,Self Enquiry
200207,0,36,Company Invited,1,24,Small Business,Female,3,3,Basic,3,Single,2,0,3,1,2,Executive,17153,0,Company Invited
200208,0,40,Company Invited,1,,Salaried,Male,3,4,Deluxe,3,Divorced,1,0,5,1,0,Manager,19876,0,Company Invited
200209,0,46,Self Enquiry,1,6,Small Business,Male,3,3,Standard,5,Married,1,0,2,0,0,Senior Manager,24396,1,Self Enquiry
200210,1,32,Self Enquiry,3,10,Small Business,Male,2,5,Standard,3,Divorced,2,0,2,1,1,Senior Manager,25400,1,Self Enquiry
200211,0,30,Company Invited,1,6,Salaried,Male,2,4,Standard,3,Unmarried,2,0,5,1,1,Senior Manager,23474,1,Company Invited
200212,0,27,Company Invited,3,26,Salaried,Fe Male,2,3,Deluxe,3,Unmarried,2,0,2,1,1,Manager,24981,0,Company Invited
200213,0,51,Self Enquiry,1,14,Salaried,Male,2,4,Standard,4,Divorced,6,0,3,1,1,Senior Manager,27490,1,Self Enquiry
200214,1,30,Self Enquiry,1,9,Large Business,Female,2,3,Basic,5,Single,6,1,4,1,1,Executive,17657,1,Self Enquiry
200215,0,41,Self Enquiry,3,12,Salaried,Fe Male,3,3,Standard,3,Single,4,1,2,0,1,Senior Manager,28591,1,Self Enquiry
200216,1,30,Company Invited,3,32,Small Business,Female,2,4,Deluxe,5,Unmarried,6,0,2,0,1,Manager,21696,1,Company Invited
200217,1,29,Self Enquiry,1,6,Large Business,Male,2,3,Basic,3,Single,1,0,2,0,0,Executive,17058,1,Self Enquiry
200218,0,45,Company Invited,3,12,Small Business,Fe Male,2,4,Standard,3,Unmarried,7,0,4,1,0,Senior Manager,23865,1,Company Invited
200219,0,54,Self Enquiry,3,9,Small Business,Female,2,3,Deluxe,5,Divorced,3,0,4,1,1,Manager,20940,0,Self Enquiry
200220,0,36,Self Enquiry,1,11,Salaried,Male,3,3,Deluxe,4,Single,1,0,2,0,2,Manager,20914,0,Self Enquiry
200221,0,33,Self Enquiry,1,10,Small Business,Female,2,4,Basic,4,Divorced,7,0,4,0,0,Executive,17622,0,Self Enquiry
200222,0,37,Company Invited,1,17,Salaried,Male,2,3,Standard,3,Married,2,1,3,0,1,Senior Manager,27185,1,Company Invited
200223,0,38,Self Enquiry,3,9,Salaried,Male,3,3,Standard,3,Married,1,0,2,1,1,Senior Manager,25609,1,Self Enquiry
200224,0,31,,1,,Small Business,Male,2,5,Deluxe,3,Divorced,1,0,3,1,0,Manager,,0,
200225,0,59,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Divorced,4,0,3,0,1,Executive,17177,0,Self Enquiry
200226,0,37,Company Invited,3,10,Small Business,Male,2,3,Basic,3,Married,5,0,4,1,0,Executive,17177,0,Company Invited
200227,0,29,Company Invited,3,6,Small Business,Female,2,3,Standard,3,Divorced,2,0,3,1,0,Senior Manager,22918,1,Company Invited
200228,0,35,Company Invited,3,6,Small Business,Fe Male,3,3,Standard,3,Unmarried,2,0,5,1,0,Senior Manager,23789,1,Company Invited
200229,1,29,Self Enquiry,1,24,Small Business,Male,2,4,Basic,3,Single,2,1,3,0,1,Executive,17389,1,Self Enquiry
200230,0,52,Self Enquiry,1,8,Salaried,Female,2,4,Basic,3,Single,1,0,3,0,0,Executive,18212,0,Self Enquiry
200231,0,42,Self Enquiry,1,10,Large Business,Male,2,3,King,3,Divorced,2,0,2,0,1,VP,34232,1,Self Enquiry
200232,0,59,Self Enquiry,2,12,Small Business,Male,2,3,Basic,3,Divorced,1,0,4,1,0,Executive,17267,0,Self Enquiry
200233,0,50,Self Enquiry,3,6,Small Business,Female,3,3,King,3,Married,4,0,2,1,1,VP,34517,1,Self Enquiry
200234,1,33,Self Enquiry,1,20,Small Business,Male,2,3,Basic,3,Divorced,6,1,2,0,1,Executive,17436,1,Self Enquiry
200235,0,43,Self Enquiry,3,22,Small Business,Female,3,3,Super Deluxe,3,Divorced,6,1,3,0,1,AVP,31064,1,Self Enquiry
200236,1,33,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Divorced,1,0,3,1,0,Executive,17707,1,Self Enquiry
200237,0,52,Company Invited,3,8,Salaried,Male,3,4,King,3,Single,2,1,2,1,2,VP,34068,1,Company Invited
200238,0,,Self Enquiry,3,10,Salaried,Female,2,3,Basic,4,Divorced,3,0,3,1,0,Executive,,0,Self Enquiry
200239,1,,Self Enquiry,1,6,Salaried,Male,3,4,Basic,3,Single,1,1,5,1,0,Executive,,1,Self Enquiry
200240,0,39,Self Enquiry,1,6,Small Business,Female,3,3,Basic,3,Married,1,0,3,0,1,Executive,17232,0,Self Enquiry
200241,0,32,Company Invited,3,,Small Business,Male,3,3,Deluxe,3,Divorced,1,0,4,1,2,Manager,,0,Company Invited
200242,0,41,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,5,Married,3,0,2,1,0,Manager,18072,0,Self Enquiry
200243,0,40,Self Enquiry,1,30,Large Business,Male,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,18319,0,Self Enquiry
200244,0,45,Self Enquiry,1,6,Salaried,Male,3,2,King,3,Divorced,1,0,4,1,2,VP,34202,1,Self Enquiry
200245,0,31,Company Invited,1,9,Small Business,Male,3,3,Standard,3,Married,1,0,4,1,2,Senior Manager,28675,1,Company Invited
200246,0,33,Self Enquiry,1,11,Salaried,Female,3,4,Basic,3,Divorced,2,0,2,0,2,Executive,17911,0,Self Enquiry
200247,0,34,Self Enquiry,1,8,Salaried,Male,2,4,Deluxe,5,Divorced,7,0,4,0,1,Manager,20957,0,Self Enquiry
200248,0,,Self Enquiry,1,6,Small Business,Female,2,4,Basic,5,Divorced,3,0,4,1,1,Executive,,0,Self Enquiry
200249,0,45,Company Invited,1,13,Salaried,Male,3,2,Deluxe,3,Divorced,5,0,2,0,2,Manager,21434,0,Company Invited
200250,1,37,Company Invited,1,16,Small Business,Male,3,3,Standard,3,Married,7,0,3,1,2,Senior Manager,25048,1,Company Invited
200251,0,39,Company Invited,1,8,Large Business,Fe Male,3,3,Standard,3,Unmarried,1,0,2,1,1,Senior Manager,25938,1,Company Invited
200252,0,29,Self Enquiry,1,21,Salaried,Male,2,3,Basic,3,Single,2,0,3,0,0,Executive,17340,0,Self Enquiry
200253,0,42,Self Enquiry,1,23,Salaried,Female,2,2,Deluxe,5,Unmarried,4,1,2,0,0,Manager,21545,0,Self Enquiry
200254,0,29,Self Enquiry,3,26,Small Business,Male,2,3,Deluxe,3,Married,3,0,2,1,1,Manager,21931,0,Self Enquiry
200255,0,25,Self Enquiry,1,,Salaried,Female,3,3,Deluxe,3,Divorced,1,0,3,1,1,Manager,19898,0,Self Enquiry
200256,0,42,Self Enquiry,1,8,Small Business,Female,2,4,Basic,5,Married,1,1,4,1,0,Executive,17593,0,Self Enquiry
200257,0,40,Self Enquiry,1,8,Small Business,Male,2,3,King,3,Married,1,0,5,0,0,VP,34436,1,Self Enquiry
200258,0,51,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Divorced,2,0,4,1,0,Executive,17723,0,Self Enquiry
200259,1,,Company Invited,1,35,Small Business,Male,3,4,Basic,4,Single,1,0,3,1,2,Executive,18479,1,Company Invited
200260,0,32,Company Invited,1,13,Salaried,Male,3,2,Basic,4,Divorced,2,0,2,0,1,Executive,17794,0,Company Invited
200261,0,38,Company Invited,3,8,Salaried,Male,2,4,Deluxe,3,Divorced,4,0,5,1,1,Manager,20249,0,Company Invited
200262,0,32,Self Enquiry,1,8,Large Business,Male,2,4,Deluxe,5,Single,5,0,4,0,1,Manager,17176,0,Self Enquiry
200263,0,46,Self Enquiry,3,8,Large Business,Female,3,5,Super Deluxe,4,Divorced,4,1,5,1,2,AVP,31872,1,Self Enquiry
200264,1,,Self Enquiry,1,8,Salaried,Male,3,3,Basic,3,Single,3,0,4,1,1,Executive,18485,1,Self Enquiry
200265,0,29,Self Enquiry,3,8,Small Business,Male,3,4,Deluxe,4,Divorced,3,0,4,0,1,Manager,21644,0,Self Enquiry
200266,0,31,Self Enquiry,1,29,Small Business,Male,3,4,Deluxe,3,Divorced,1,0,3,1,1,Manager,20582,0,Self Enquiry
200267,0,,Company Invited,1,11,Salaried,Male,2,2,Deluxe,5,Married,2,0,5,1,1,Manager,,0,Company Invited
200268,0,45,Self Enquiry,1,26,Small Business,Male,3,3,Super Deluxe,3,Divorced,1,1,3,0,0,AVP,28496,1,Self Enquiry
200269,0,36,Self Enquiry,1,12,Salaried,Male,2,3,Basic,3,Divorced,1,0,5,1,1,Executive,18210,0,Self Enquiry
200270,0,55,Self Enquiry,1,6,Small Business,Male,2,3,King,5,Single,1,1,2,1,0,VP,34045,1,Self Enquiry
200271,1,47,Company Invited,1,35,Salaried,Male,2,3,Standard,4,Divorced,2,1,3,1,0,Senior Manager,26849,1,Company Invited
200272,0,28,Self Enquiry,1,15,Small Business,Male,3,3,Basic,3,Divorced,2,0,2,1,1,Executive,17070,0,Self Enquiry
200273,0,37,Self Enquiry,3,12,Small Business,Male,3,3,Deluxe,3,Divorced,5,0,3,0,0,Manager,21502,0,Self Enquiry
200274,0,21,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Single,2,0,5,1,1,Executive,18230,0,Self Enquiry
200275,0,37,Company Invited,1,6,Small Business,Female,1,3,Standard,3,Married,3,1,3,0,0,Senior Manager,28603,1,Company Invited
200276,0,35,Self Enquiry,1,28,Salaried,Female,3,2,Standard,4,Married,1,0,5,1,1,Senior Manager,26996,1,Self Enquiry
200277,0,38,Self Enquiry,3,13,Small Business,Female,2,2,Deluxe,5,Married,2,1,3,0,0,Manager,20605,0,Self Enquiry
200278,0,26,Company Invited,1,6,Salaried,Female,2,3,Deluxe,4,Married,2,0,5,0,1,Manager,21397,0,Company Invited
200279,0,50,Self Enquiry,1,10,Salaried,Male,3,3,King,4,Married,4,0,5,1,0,VP,34144,1,Self Enquiry
200280,0,53,Self Enquiry,1,9,Small Business,Male,2,3,Super Deluxe,3,Divorced,4,1,5,0,0,AVP,32584,1,Self Enquiry
200281,0,42,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,0,3,1,0,Manager,19907,0,Self Enquiry
200282,0,29,Company Invited,3,,Salaried,Male,2,3,Deluxe,3,Single,2,0,2,0,0,Manager,19554,0,Company Invited
200283,0,55,Self Enquiry,1,26,Large Business,Male,2,3,Deluxe,3,Divorced,4,1,2,1,1,Manager,20415,0,Self Enquiry
200284,0,26,Company Invited,1,,Small Business,Male,2,3,Deluxe,5,Divorced,2,1,3,1,1,Manager,19741,0,Company Invited
200285,0,37,Self Enquiry,1,6,Salaried,Female,2,3,Basic,3,Single,2,0,2,1,1,Executive,17115,0,Self Enquiry
200286,1,44,Company Invited,1,30,Salaried,Male,2,3,Basic,3,Married,4,1,5,0,1,Executive,18161,1,Company Invited
200287,0,38,Self Enquiry,1,29,Salaried,Male,2,3,Deluxe,3,Married,1,0,3,0,0,Manager,20745,0,Self Enquiry
200288,1,26,Self Enquiry,1,22,Small Business,Male,2,3,Basic,4,Married,3,1,2,1,1,Executive,17373,1,Self Enquiry
200289,0,28,Self Enquiry,1,14,Salaried,Female,3,3,Basic,3,Single,2,0,4,0,1,Executive,18310,0,Self Enquiry
200290,0,49,Company Invited,1,16,Salaried,Female,2,3,King,5,Single,1,1,3,0,0,VP,33665,1,Company Invited
200291,0,36,Self Enquiry,1,,Large Business,Male,1,3,Deluxe,4,Single,5,0,2,1,0,Manager,19485,0,Self Enquiry
200292,0,31,Company Invited,3,11,Small Business,Female,2,3,Basic,4,Married,2,0,3,0,1,Executive,17789,0,Company Invited
200293,1,26,Self Enquiry,3,10,Small Business,Male,2,4,Deluxe,3,Single,2,1,2,1,1,Manager,20828,1,Self Enquiry
200294,0,37,Company Invited,1,15,Small Business,Male,2,3,Basic,3,Divorced,2,1,2,0,0,Executive,17326,0,Company Invited
200295,0,42,Company Invited,3,32,Small Business,Female,3,3,Super Deluxe,4,Divorced,6,0,3,1,2,AVP,28525,1,Company Invited
200296,1,18,Self Enquiry,1,9,Salaried,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,16420,1,Self Enquiry
200297,0,35,Self Enquiry,3,22,Small Business,Male,3,3,Standard,4,Divorced,1,0,2,1,2,Senior Manager,23020,1,Self Enquiry
200298,0,,Company Invited,1,24,Salaried,Male,2,2,Basic,3,Divorced,5,0,5,0,0,Executive,18688,0,Company Invited
200299,0,51,Self Enquiry,1,8,Small Business,Male,2,5,Deluxe,4,Married,6,0,2,0,0,Manager,20482,0,Self Enquiry
200300,0,41,Self Enquiry,3,8,Salaried,Male,2,3,Super Deluxe,4,Single,2,0,3,1,0,AVP,31015,1,Self Enquiry
200301,0,18,Self Enquiry,3,16,Small Business,Female,3,4,Basic,3,Single,2,0,2,1,2,Executive,16200,0,Self Enquiry
200302,0,28,Self Enquiry,1,22,Small Business,Male,3,2,Deluxe,5,Single,1,0,5,0,2,Manager,20661,0,Self Enquiry
200303,0,31,Self Enquiry,3,13,Large Business,Male,3,2,Deluxe,3,Divorced,5,0,2,1,0,Manager,21929,0,Self Enquiry
200304,0,39,Self Enquiry,1,6,Small Business,Male,2,2,Standard,3,Married,1,0,3,1,0,Senior Manager,24613,1,Self Enquiry
200305,0,36,Company Invited,1,30,Salaried,Female,2,3,Deluxe,4,Divorced,1,0,3,0,0,Manager,20674,0,Company Invited
200306,0,32,Self Enquiry,3,13,Salaried,Male,3,4,Deluxe,3,Divorced,2,0,3,1,2,Manager,20484,0,Self Enquiry
200307,0,38,Self Enquiry,1,31,Salaried,Female,2,4,Standard,4,Divorced,4,0,3,1,0,Senior Manager,27061,1,Self Enquiry
200308,0,58,Company Invited,1,6,Salaried,Male,2,5,Deluxe,3,Married,3,1,2,1,1,Manager,20660,0,Company Invited
200309,0,31,Self Enquiry,1,,Large Business,Male,2,3,Basic,3,Divorced,1,1,4,0,1,Executive,19821,0,Self Enquiry
200310,0,31,Self Enquiry,2,8,Salaried,Male,3,4,Deluxe,5,Divorced,4,0,3,0,1,Manager,21410,0,Self Enquiry
200311,0,45,Company Invited,1,13,Salaried,Male,3,3,Standard,5,Married,2,0,2,1,2,Senior Manager,20210,1,Company Invited
200312,0,31,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Married,1,1,4,1,1,Executive,17695,0,Self Enquiry
200313,0,33,Company Invited,1,11,Salaried,Female,3,3,Standard,4,Divorced,7,0,3,1,2,Senior Manager,26878,1,Company Invited
200314,0,39,Self Enquiry,1,16,Small Business,Male,2,3,Super Deluxe,5,Divorced,2,1,3,1,1,AVP,32068,1,Self Enquiry
200315,0,43,Company Invited,1,16,Salaried,Female,2,3,Basic,3,Single,1,0,5,0,1,Executive,17455,0,Company Invited
200316,0,49,Self Enquiry,1,6,Large Business,Female,2,4,Super Deluxe,3,Single,1,1,3,1,0,AVP,28964,1,Self Enquiry
200317,1,52,Self Enquiry,1,14,Small Business,Male,2,,Deluxe,4,Divorced,3,0,2,1,1,Manager,19941,1,Self Enquiry
200318,0,27,Self Enquiry,1,11,Salaried,Female,2,3,Basic,4,Single,2,1,3,0,1,Executive,17478,0,Self Enquiry
200319,0,32,Self Enquiry,3,14,Large Business,Female,3,4,Deluxe,4,Divorced,2,1,2,1,0,Manager,20228,0,Self Enquiry
200320,0,27,Self Enquiry,3,,Salaried,Male,3,3,Deluxe,3,Single,2,1,4,1,2,Manager,,0,Self Enquiry
200321,0,31,Self Enquiry,3,13,Small Business,Male,3,3,Deluxe,3,Married,5,0,2,0,0,Manager,22547,0,Self Enquiry
200322,0,32,Self Enquiry,1,8,Small Business,Female,3,,Deluxe,3,Single,1,0,3,1,2,Manager,20055,0,Self Enquiry
200323,1,,Self Enquiry,1,8,Small Business,Male,2,5,Basic,3,Divorced,6,1,3,1,0,Executive,18464,1,Self Enquiry
200324,0,30,Self Enquiry,1,34,Small Business,Female,3,3,Deluxe,3,Divorced,2,0,3,0,2,Manager,20775,0,Self Enquiry
200325,0,31,Company Invited,1,13,Salaried,Female,2,4,Standard,3,Divorced,2,0,2,1,1,Senior Manager,23943,1,Company Invited
200326,0,39,Company Invited,1,5,Small Business,Male,2,4,King,3,Divorced,2,0,5,1,1,VP,34272,1,Company Invited
200327,1,39,Self Enquiry,3,9,Small Business,Female,2,3,Deluxe,3,Divorced,5,1,4,1,1,Manager,20238,1,Self Enquiry
200328,0,33,Company Invited,3,,Small Business,Male,2,4,Deluxe,3,Single,4,0,3,1,1,Manager,19682,0,Company Invited
200329,0,47,Self Enquiry,1,11,Salaried,Male,2,3,King,3,Divorced,5,0,2,0,1,VP,33300,1,Self Enquiry
200330,0,43,Company Invited,1,16,Salaried,Female,2,4,Deluxe,3,Married,2,0,3,0,0,Manager,20257,0,Company Invited
200331,0,27,Company Invited,3,6,Small Business,Male,3,3,Deluxe,4,Divorced,1,1,2,0,2,Manager,21349,0,Company Invited
200332,0,54,Company Invited,1,,Salaried,Female,2,3,Deluxe,3,Single,4,0,4,1,0,Manager,19869,0,Company Invited
200333,0,43,Self Enquiry,1,13,Salaried,Female,2,3,Standard,5,Divorced,1,0,5,1,0,Senior Manager,24985,1,Self Enquiry
200334,0,,Self Enquiry,1,14,Salaried,Male,3,3,Deluxe,3,Divorced,1,0,3,1,0,Manager,18697,0,Self Enquiry
200335,0,40,Self Enquiry,3,6,Small Business,Male,2,5,Deluxe,3,Divorced,3,1,3,1,0,Manager,22457,0,Self Enquiry
200336,1,29,Self Enquiry,1,14,Salaried,Male,3,5,Basic,5,Divorced,2,1,3,1,1,Executive,17119,1,Self Enquiry
200337,0,,Self Enquiry,1,15,Salaried,Male,1,4,Basic,3,Single,1,0,2,1,0,Executive,,0,Self Enquiry
200338,0,30,Self Enquiry,3,11,Small Business,Female,1,4,Deluxe,3,Married,2,0,2,0,0,Manager,21118,0,Self Enquiry
200339,0,27,Self Enquiry,3,14,Small Business,Female,2,3,Deluxe,4,Divorced,2,0,2,0,0,Manager,21214,0,Self Enquiry
200340,0,37,Self Enquiry,1,11,Small Business,Male,3,3,Deluxe,3,Married,1,0,3,0,0,Manager,21347,0,Self Enquiry
200341,0,38,Self Enquiry,1,21,Salaried,Male,3,4,Standard,3,Married,1,1,5,1,1,Senior Manager,26510,1,Self Enquiry
200342,0,31,Self Enquiry,1,13,Small Business,Female,2,3,Standard,3,Unmarried,2,1,4,1,1,Senior Manager,22143,1,Self Enquiry
200343,0,29,Self Enquiry,3,16,Small Business,Female,2,4,Deluxe,4,Married,2,1,5,0,1,Manager,23268,0,Self Enquiry
200344,0,35,Self Enquiry,1,11,Large Business,Male,3,3,Standard,4,Unmarried,1,0,3,0,0,Senior Manager,23095,1,Self Enquiry
200345,0,23,Self Enquiry,1,32,Salaried,Male,2,3,Basic,3,Married,2,0,2,1,1,Executive,17904,0,Self Enquiry
200346,0,41,Self Enquiry,1,12,Small Business,Male,3,4,Deluxe,4,Single,7,1,3,1,0,Manager,21032,0,Self Enquiry
200347,0,47,Company Invited,3,10,Small Business,Male,2,3,Deluxe,3,Single,4,0,4,0,1,Manager,17976,0,Company Invited
200348,0,42,Self Enquiry,1,29,Salaried,Female,2,3,Super Deluxe,3,Single,3,0,3,0,0,AVP,30992,1,Self Enquiry
200349,0,29,Company Invited,3,,Salaried,Male,3,3,Deluxe,3,Divorced,2,0,2,1,1,Manager,19649,0,Company Invited
200350,0,42,Self Enquiry,2,8,Large Business,Male,2,3,Basic,3,Married,1,1,4,1,0,Executive,17696,0,Self Enquiry
200351,0,32,Self Enquiry,1,8,Small Business,Female,3,3,Basic,4,Divorced,2,0,4,0,0,Executive,17370,0,Self Enquiry
200352,0,48,Self Enquiry,3,35,Small Business,Female,3,3,Standard,3,Divorced,4,0,4,0,0,Senior Manager,27504,1,Self Enquiry
200353,0,37,Self Enquiry,1,12,Small Business,Male,2,2,Deluxe,5,Married,5,1,3,1,1,Manager,20974,0,Self Enquiry
200354,0,30,Company Invited,3,,Large Business,Female,2,3,Deluxe,3,Divorced,1,1,3,1,0,Manager,19736,0,Company Invited
200355,0,26,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,0,5,1,0,Manager,20296,0,Self Enquiry
200356,0,42,Self Enquiry,1,8,Salaried,Male,3,4,Deluxe,3,Unmarried,4,0,2,0,1,Manager,21781,0,Self Enquiry
200357,1,21,Company Invited,3,6,Large Business,Female,2,4,Basic,4,Single,2,1,5,1,1,Executive,17174,1,Company Invited
200358,0,36,Company Invited,3,6,Small Business,Female,2,3,Deluxe,3,Unmarried,5,0,2,1,1,Manager,21653,0,Company Invited
200359,0,36,Company Invited,3,9,Small Business,Male,2,4,Standard,3,Divorced,5,0,2,0,1,Senior Manager,24699,1,Company Invited
200360,0,57,Self Enquiry,1,6,Small Business,Male,2,3,Deluxe,3,Divorced,3,0,3,1,1,Manager,21755,0,Self Enquiry
200361,0,40,Self Enquiry,1,16,Salaried,Female,2,2,Basic,3,Divorced,4,1,3,0,1,Executive,17213,0,Self Enquiry
200362,0,21,Company Invited,3,15,Small Business,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,17610,0,Company Invited
200363,1,33,Self Enquiry,3,11,Small Business,Female,2,3,Basic,3,Single,2,1,2,1,0,Executive,17851,1,Self Enquiry
200364,0,,Self Enquiry,1,16,Small Business,Female,3,3,Basic,5,Divorced,7,0,2,1,1,Executive,18452,0,Self Enquiry
200365,0,46,Company Invited,1,13,Small Business,Female,1,3,Deluxe,3,Divorced,3,0,5,0,0,Manager,20258,0,Company Invited
200366,1,41,Company Invited,3,10,Small Business,Male,2,3,Deluxe,4,Unmarried,2,0,3,1,0,Manager,24355,1,Company Invited
200367,0,50,Self Enquiry,1,16,Large Business,Male,3,4,Standard,3,Unmarried,7,0,5,0,2,Senior Manager,25496,1,Self Enquiry
200368,1,40,Self Enquiry,3,28,Small Business,Male,3,4,Deluxe,3,Divorced,3,1,3,1,1,Manager,21380,1,Self Enquiry
200369,0,31,Self Enquiry,1,15,Salaried,Male,2,4,Basic,4,Single,1,1,3,1,0,Executive,17657,0,Self Enquiry
200370,1,21,Self Enquiry,3,18,Salaried,Female,2,2,Basic,4,Single,2,0,5,0,1,Executive,17716,1,Self Enquiry
200371,0,29,Self Enquiry,1,29,Salaried,Male,2,3,Basic,3,Single,1,0,3,1,0,Executive,17201,0,Self Enquiry
200372,0,35,Self Enquiry,1,15,Salaried,Male,3,4,Deluxe,4,Unmarried,1,0,2,1,2,Manager,21540,0,Self Enquiry
200373,0,,Self Enquiry,1,6,Small Business,Male,2,3,Basic,4,Married,2,0,3,0,0,Executive,,0,Self Enquiry
200374,0,28,Self Enquiry,3,15,Salaried,Male,3,3,Deluxe,3,Single,2,0,3,1,0,Manager,20253,0,Self Enquiry
200375,0,49,Self Enquiry,1,13,Salaried,Male,2,4,Standard,3,Unmarried,1,0,2,1,1,Senior Manager,25965,1,Self Enquiry
200376,0,51,Self Enquiry,3,20,Salaried,Female,2,,Deluxe,3,Divorced,5,0,3,0,1,Manager,19936,0,Self Enquiry
200377,0,36,Self Enquiry,1,8,Salaried,Female,3,3,Basic,3,Divorced,5,0,5,1,0,Executive,17543,0,Self Enquiry
200378,1,34,Company Invited,3,25,Small Business,Male,3,2,Deluxe,3,Single,1,1,2,1,2,Manager,20304,1,Company Invited
200379,0,55,Self Enquiry,1,8,Salaried,Female,3,3,Super Deluxe,3,Single,3,1,5,0,1,AVP,31659,1,Self Enquiry
200380,0,24,Self Enquiry,3,,Small Business,Female,3,3,Deluxe,3,Married,2,1,2,0,2,Manager,,0,Self Enquiry
200381,0,30,Self Enquiry,3,8,Large Business,Male,3,3,Basic,4,Divorced,2,0,3,1,2,Executive,17476,0,Self Enquiry
200382,1,26,Company Invited,1,9,Large Business,Male,3,3,Basic,5,Single,1,0,3,0,2,Executive,18102,1,Company Invited
200383,0,22,Self Enquiry,1,17,Small Business,Female,2,3,Basic,4,Divorced,2,0,2,1,0,Executive,17244,0,Self Enquiry
200384,0,36,Self Enquiry,3,8,Small Business,Male,3,4,Standard,3,Divorced,2,0,2,1,0,Senior Manager,22596,1,Self Enquiry
200385,1,30,Company Invited,1,10,Large Business,Male,2,3,Basic,3,Single,19,1,4,1,1,Executive,17285,1,Company Invited
200386,0,37,Self Enquiry,1,20,Salaried,Female,3,3,Basic,5,Married,2,0,4,1,0,Executive,18034,0,Self Enquiry
200387,0,40,Self Enquiry,3,8,Small Business,Female,2,3,Deluxe,4,Married,1,0,2,0,1,Manager,20715,0,Self Enquiry
200388,0,42,Self Enquiry,1,6,Salaried,Female,3,3,Basic,5,Married,4,0,3,1,1,Executive,17576,0,Self Enquiry
200389,0,,Self Enquiry,1,16,Salaried,Male,2,3,Deluxe,4,Single,3,1,5,0,1,Manager,,0,Self Enquiry
200390,0,43,Self Enquiry,1,18,Salaried,Male,2,4,Super Deluxe,4,Married,2,0,3,0,1,AVP,29336,1,Self Enquiry
200391,0,,Self Enquiry,1,8,Small Business,Female,3,4,Deluxe,3,Divorced,7,0,5,1,0,Manager,18448,0,Self Enquiry
200392,0,54,Self Enquiry,1,11,Small Business,Male,2,3,King,5,Divorced,5,0,4,1,0,VP,34406,1,Self Enquiry
200393,0,34,Company Invited,3,10,Small Business,Female,3,3,Deluxe,3,Divorced,1,0,2,1,0,Manager,21538,0,Company Invited
200394,0,31,Self Enquiry,1,,Small Business,Female,2,3,Deluxe,5,Divorced,2,0,2,1,0,Manager,,0,Self Enquiry
200395,0,43,Company Invited,1,27,Small Business,Male,3,3,Basic,3,Divorced,1,0,4,0,2,Executive,17258,0,Company Invited
200396,0,43,Self Enquiry,1,,Salaried,Female,3,3,Deluxe,3,Married,5,1,2,0,0,Manager,19522,0,Self Enquiry
200397,0,25,Self Enquiry,3,,Salaried,Female,2,4,Deluxe,3,Single,2,1,2,0,1,Manager,19487,0,Self Enquiry
200398,0,37,Company Invited,1,,Small Business,Female,3,3,Deluxe,3,Divorced,4,1,3,1,1,Manager,,0,Company Invited
200399,0,31,Self Enquiry,1,6,Salaried,Male,3,4,Basic,5,Divorced,2,0,4,0,0,Executive,17218,0,Self Enquiry
200400,0,39,Company Invited,1,6,Salaried,Male,2,3,King,3,Married,2,1,3,0,1,VP,34197,1,Company Invited
